x,y,line,algo,step,reward,zeros,sum,biggest,a0,a1,a2,a3,a4,a5,a6,a7,a8,cnt0,cnt2,cnt4,cnt8,cnt16,cnt32,cnt64,cnt128,cnt256,cnt512,cnt1024,cnt2048
32,3,lookahead-3-zeros-6,lookahead-3-zeros,9,32,3,28,8,0,4,0,2,2,0,4,8,8,3,2,2,2,0,0,0,0,0,0,0,0
52,4,lookahead-3-zeros-6,lookahead-3-zeros,10,52,4,30,16,4,0,0,4,2,0,4,16,0,4,1,3,0,1,0,0,0,0,0,0,0
60,4,lookahead-3-zeros-6,lookahead-3-zeros,11,60,4,32,16,2,0,0,4,2,0,8,16,0,4,2,1,1,1,0,0,0,0,0,0,0
60,3,lookahead-3-zeros-6,lookahead-3-zeros,12,60,3,34,16,2,2,0,4,2,0,8,16,0,3,3,1,1,1,0,0,0,0,0,0,0
64,3,lookahead-3-zeros-6,lookahead-3-zeros,13,64,3,36,16,4,0,2,4,2,0,8,16,0,3,2,2,1,1,0,0,0,0,0,0,0
72,3,lookahead-3-zeros-6,lookahead-3-zeros,14,72,3,38,16,8,2,2,8,16,2,0,0,0,3,3,0,2,1,0,0,0,0,0,0,0
92,4,lookahead-3-zeros-6,lookahead-3-zeros,15,92,4,42,16,4,0,0,0,2,0,16,16,4,4,1,2,0,2,0,0,0,0,0,0,0
124,4,lookahead-3-zeros-6,lookahead-3-zeros,16,124,4,44,32,4,0,2,2,0,0,32,4,0,4,2,2,0,0,1,0,0,0,0,0,0
124,3,lookahead-3-zeros-6,lookahead-3-zeros,17,124,3,46,32,4,4,2,2,0,0,32,2,0,3,3,2,0,0,1,0,0,0,0,0,0
132,3,lookahead-3-zeros-6,lookahead-3-zeros,18,132,3,48,32,8,2,0,2,0,2,32,2,0,3,4,0,1,0,1,0,0,0,0,0,0
136,3,lookahead-3-zeros-6,lookahead-3-zeros,19,136,3,50,32,8,2,0,4,0,0,32,2,2,3,3,1,1,0,1,0,0,0,0,0,0
140,3,lookahead-3-zeros-6,lookahead-3-zeros,20,140,3,52,32,8,0,0,4,0,2,32,4,2,3,2,2,1,0,1,0,0,0,0,0,0
144,3,lookahead-3-zeros-6,lookahead-3-zeros,21,144,3,54,32,8,4,4,4,0,0,32,2,0,3,1,3,1,0,1,0,0,0,0,0,0
152,3,lookahead-3-zeros-6,lookahead-3-zeros,22,152,3,56,32,8,8,0,4,2,0,32,2,0,3,2,1,2,0,1,0,0,0,0,0,0
156,3,lookahead-3-zeros-6,lookahead-3-zeros,23,156,3,58,32,8,8,0,4,4,2,32,0,0,3,1,2,2,0,1,0,0,0,0,0,0
180,4,lookahead-3-zeros-6,lookahead-3-zeros,24,180,4,60,32,16,2,0,8,2,0,32,0,0,4,2,0,1,1,1,0,0,0,0,0,0
184,4,lookahead-3-zeros-6,lookahead-3-zeros,25,184,4,64,32,16,4,0,8,4,0,32,0,0,4,0,2,1,1,1,0,0,0,0,0,0
192,4,lookahead-3-zeros-6,lookahead-3-zeros,26,192,4,68,32,16,0,0,8,0,0,32,8,4,4,0,1,2,1,1,0,0,0,0,0,0
192,3,lookahead-3-zeros-6,lookahead-3-zeros,27,192,3,72,32,16,0,4,8,0,0,32,8,4,3,0,2,2,1,1,0,0,0,0,0,0
200,3,lookahead-3-zeros-6,lookahead-3-zeros,28,200,3,74,32,16,8,8,8,0,0,32,2,0,3,1,0,3,1,1,0,0,0,0,0,0
216,3,lookahead-3-zeros-6,lookahead-3-zeros,29,216,3,76,32,16,16,2,8,0,0,32,2,0,3,2,0,1,2,1,0,0,0,0,0,0
248,3,lookahead-3-zeros-6,lookahead-3-zeros,30,248,3,78,32,32,2,0,8,0,2,32,2,0,3,3,0,1,0,2,0,0,0,0,0,0
252,3,lookahead-3-zeros-6,lookahead-3-zeros,31,252,3,80,32,32,0,2,8,0,0,32,4,2,3,2,1,1,0,2,0,0,0,0,0,0
256,3,lookahead-3-zeros-6,lookahead-3-zeros,32,256,3,82,32,32,0,0,8,2,0,32,4,4,3,1,2,1,0,2,0,0,0,0,0,0
256,2,lookahead-3-zeros-6,lookahead-3-zeros,33,256,2,84,32,32,0,2,8,2,0,32,4,4,2,2,2,1,0,2,0,0,0,0,0,0
264,2,lookahead-3-zeros-6,lookahead-3-zeros,34,264,2,86,32,32,2,2,8,2,0,32,8,0,2,3,0,2,0,2,0,0,0,0,0,0
268,2,lookahead-3-zeros-6,lookahead-3-zeros,35,268,2,88,32,32,4,2,8,8,2,32,0,0,2,2,1,2,0,2,0,0,0,0,0,0
272,2,lookahead-3-zeros-6,lookahead-3-zeros,36,272,2,90,32,32,4,4,8,8,0,32,2,0,2,1,2,2,0,2,0,0,0,0,0,0
272,1,lookahead-3-zeros-6,lookahead-3-zeros,37,272,1,92,32,32,4,4,8,8,2,32,2,0,1,2,2,2,0,2,0,0,0,0,0,0
296,2,lookahead-3-zeros-6,lookahead-3-zeros,38,296,2,94,32,2,32,8,0,16,2,0,32,2,2,3,0,1,1,2,0,0,0,0,0,0
300,2,lookahead-3-zeros-6,lookahead-3-zeros,39,300,2,96,32,2,32,8,0,16,4,2,32,0,2,2,1,1,1,2,0,0,0,0,0,0
304,2,lookahead-3-zeros-6,lookahead-3-zeros,40,304,2,98,32,0,32,0,2,16,8,4,32,4,2,1,2,1,1,2,0,0,0,0,0,0
304,1,lookahead-3-zeros-6,lookahead-3-zeros,41,304,1,102,32,0,4,32,2,16,8,4,32,4,1,1,3,1,1,2,0,0,0,0,0,0
304,0,lookahead-3-zeros-6,lookahead-3-zeros,42,304,0,104,32,4,32,2,2,16,8,4,32,4,0,2,3,1,1,2,0,0,0,0,0,0
4,7,lookahead-3-zeros-7,lookahead-3-zeros,0,4,7,6,4,4,0,0,0,0,2,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0
4,6,lookahead-3-zeros-7,lookahead-3-zeros,1,4,6,8,4,4,0,2,0,0,0,2,0,0,6,2,1,0,0,0,0,0,0,0,0,0
4,5,lookahead-3-zeros-7,lookahead-3-zeros,2,4,5,10,4,4,0,2,2,0,0,0,0,2,5,3,1,0,0,0,0,0,0,0,0,0
4,4,lookahead-3-zeros-7,lookahead-3-zeros,3,4,4,12,4,4,2,2,2,0,0,2,0,0,4,4,1,0,0,0,0,0,0,0,0,0
8,4,lookahead-3-zeros-7,lookahead-3-zeros,4,8,4,14,4,0,4,4,0,0,2,0,2,2,4,3,2,0,0,0,0,0,0,0,0,0
12,4,lookahead-3-zeros-7,lookahead-3-zeros,5,12,4,18,4,0,4,0,0,4,4,0,2,4,4,1,4,0,0,0,0,0,0,0,0,0
28,5,lookahead-3-zeros-7,lookahead-3-zeros,6,28,5,20,8,0,8,8,0,2,2,0,0,0,5,2,0,2,0,0,0,0,0,0,0,0
48,6,lookahead-3-zeros-7,lookahead-3-zeros,7,48,6,22,16,16,0,0,4,0,0,0,0,2,6,1,1,0,1,0,0,0,0,0,0,0
48,5,lookahead-3-zeros-7,lookahead-3-zeros,8,48,5,24,16,16,0,2,4,0,0,2,0,0,5,2,1,0,1,0,0,0,0,0,0,0
48,4,lookahead-3-zeros-7,lookahead-3-zeros,9,48,4,26,16,16,0,0,4,0,2,2,0,2,4,3,1,0,1,0,0,0,0,0,0,0
52,4,lookahead-3-zeros-7,lookahead-3-zeros,10,52,4,28,16,16,0,2,4,2,0,4,0,0,4,2,2,0,1,0,0,0,0,0,0,0
60,4,lookahead-3-zeros-7,lookahead-3-zeros,11,60,4,32,16,0,4,0,16,0,0,8,2,2,4,2,1,1,1,0,0,0,0,0,0,0
60,3,lookahead-3-zeros-7,lookahead-3-zeros,12,60,3,34,16,0,2,0,16,4,0,8,2,2,3,3,1,1,1,0,0,0,0,0,0,0
64,3,lookahead-3-zeros-7,lookahead-3-zeros,13,64,3,36,16,2,0,2,16,4,0,8,4,0,3,2,2,1,1,0,0,0,0,0,0,0
72,3,lookahead-3-zeros-7,lookahead-3-zeros,14,72,3,38,16,2,0,0,16,0,2,8,8,2,3,3,0,2,1,0,0,0,0,0,0,0
88,3,lookahead-3-zeros-7,lookahead-3-zeros,15,88,3,40,16,0,0,2,2,16,2,0,16,2,3,4,0,0,2,0,0,0,0,0,0,0
124,4,lookahead-3-zeros-7,lookahead-3-zeros,16,124,4,42,32,0,0,2,0,0,2,2,32,4,4,3,1,0,0,1,0,0,0,0,0,0
128,4,lookahead-3-zeros-7,lookahead-3-zeros,17,128,4,44,32,0,2,0,0,0,4,2,32,4,4,2,2,0,0,1,0,0,0,0,0,0
136,4,lookahead-3-zeros-7,lookahead-3-zeros,18,136,4,46,32,0,2,0,0,2,0,2,32,8,4,3,0,1,0,1,0,0,0,0,0,0
136,3,lookahead-3-zeros-7,lookahead-3-zeros,19,136,3,48,32,0,0,2,2,0,2,2,32,8,3,4,0,1,0,1,0,0,0,0,0,0
144,4,lookahead-3-zeros-7,lookahead-3-zeros,20,144,4,50,32,0,0,0,0,2,4,4,32,8,4,1,2,1,0,1,0,0,0,0,0,0
144,3,lookahead-3-zeros-7,lookahead-3-zeros,21,144,3,52,32,0,2,0,0,2,4,4,32,8,3,2,2,1,0,1,0,0,0,0,0,0
148,3,lookahead-3-zeros-7,lookahead-3-zeros,22,148,3,54,32,0,0,0,2,4,4,4,32,8,3,1,3,1,0,1,0,0,0,0,0,0
156,3,lookahead-3-zeros-7,lookahead-3-zeros,23,156,3,56,32,0,2,0,0,2,8,4,32,8,3,2,1,2,0,1,0,0,0,0,0,0
176,4,lookahead-3-zeros-7,lookahead-3-zeros,24,176,4,58,32,4,4,16,0,32,0,0,0,2,4,1,2,0,1,1,0,0,0,0,0,0
184,4,lookahead-3-zeros-7,lookahead-3-zeros,25,184,4,60,32,8,16,0,32,0,0,2,2,0,4,2,0,1,1,1,0,0,0,0,0,0
188,4,lookahead-3-zeros-7,lookahead-3-zeros,26,188,4,62,32,8,16,2,32,0,0,4,0,0,4,1,1,1,1,1,0,0,0,0,0,0
188,3,lookahead-3-zeros-7,lookahead-3-zeros,27,188,3,64,32,8,16,2,32,0,0,4,2,0,3,2,1,1,1,1,0,0,0,0,0,0
188,2,lookahead-3-zeros-7,lookahead-3-zeros,28,188,2,66,32,8,16,2,32,0,2,4,2,0,2,3,1,1,1,1,0,0,0,0,0,0
192,2,lookahead-3-zeros-7,lookahead-3-zeros,29,192,2,68,32,8,16,4,32,2,2,4,0,0,2,2,2,1,1,1,0,0,0,0,0,0
196,2,lookahead-3-zeros-7,lookahead-3-zeros,30,196,2,70,32,8,16,4,2,32,4,0,0,4,2,1,3,1,1,1,0,0,0,0,0,0
196,1,lookahead-3-zeros-7,lookahead-3-zeros,31,196,1,72,32,8,16,4,2,32,4,2,0,4,1,2,3,1,1,1,0,0,0,0,0,0
208,2,lookahead-3-zeros-7,lookahead-3-zeros,32,208,2,74,32,8,16,8,4,32,4,0,2,0,2,1,2,2,1,1,0,0,0,0,0,0
208,1,lookahead-3-zeros-7,lookahead-3-zeros,33,208,1,76,32,8,16,8,4,32,4,2,0,2,1,2,2,2,1,1,0,0,0,0,0,0
212,1,lookahead-3-zeros-7,lookahead-3-zeros,34,212,1,78,32,8,16,8,4,32,4,4,0,2,1,1,3,2,1,1,0,0,0,0,0,0
220,1,lookahead-3-zeros-7,lookahead-3-zeros,35,220,1,82,32,8,16,8,8,32,4,0,4,2,1,1,2,3,1,1,0,0,0,0,0,0
220,0,lookahead-3-zeros-7,lookahead-3-zeros,36,220,0,84,32,8,16,8,8,32,4,4,2,2,0,2,2,3,1,1,0,0,0,0,0,0
236,0,lookahead-3-zeros-7,lookahead-3-zeros,37,236,0,86,32,16,16,8,4,32,4,2,2,2,0,3,2,1,2,1,0,0,0,0,0,0
272,1,lookahead-3-zeros-7,lookahead-3-zeros,38,272,1,88,32,0,32,8,4,32,4,2,2,4,1,2,3,1,0,2,0,0,0,0,0,0
344,2,lookahead-3-zeros-7,lookahead-3-zeros,39,344,2,90,64,4,64,8,2,2,8,0,2,0,2,3,1,2,0,0,1,0,0,0,0,0
364,3,lookahead-3-zeros-7,lookahead-3-zeros,40,364,3,92,64,0,2,0,4,64,0,2,4,16,3,2,2,0,1,0,1,0,0,0,0,0
364,2,lookahead-3-zeros-7,lookahead-3-zeros,41,364,2,94,64,0,2,2,0,4,64,2,4,16,2,3,2,0,1,0,1,0,0,0,0,0
372,2,lookahead-3-zeros-7,lookahead-3-zeros,42,372,2,96,64,2,2,2,0,8,64,0,2,16,2,4,0,1,1,0,1,0,0,0,0,0
376,2,lookahead-3-zeros-7,lookahead-3-zeros,43,376,2,98,64,0,2,4,2,8,64,0,2,16,2,3,1,1,1,0,1,0,0,0,0,0
376,1,lookahead-3-zeros-7,lookahead-3-zeros,44,376,1,100,64,2,2,4,0,8,64,2,2,16,1,4,1,1,1,0,1,0,0,0,0,0
384,2,lookahead-3-zeros-7,lookahead-3-zeros,45,384,2,102,64,4,4,2,8,64,0,4,16,0,2,1,3,1,1,0,1,0,0,0,0,0
392,2,lookahead-3-zeros-7,lookahead-3-zeros,46,392,2,104,64,0,8,2,0,8,64,2,4,16,2,2,1,2,1,0,1,0,0,0,0,0
408,2,lookahead-3-zeros-7,lookahead-3-zeros,47,408,2,108,64,0,0,2,4,16,64,2,4,16,2,2,2,0,2,0,1,0,0,0,0,0
408,1,lookahead-3-zeros-7,lookahead-3-zeros,48,408,1,110,64,4,16,2,2,4,64,0,2,16,1,3,2,0,2,0,1,0,0,0,0,0
408,0,lookahead-3-zeros-7,lookahead-3-zeros,49,408,0,112,64,2,16,2,4,4,64,2,2,16,0,4,2,0,2,0,1,0,0,0,0,0
420,1,lookahead-3-zeros-7,lookahead-3-zeros,50,420,1,114,64,2,16,2,0,8,64,2,4,16,1,3,1,1,2,0,1,0,0,0,0,0
424,1,lookahead-3-zeros-7,lookahead-3-zeros,51,424,1,116,64,0,16,2,2,8,64,4,4,16,1,2,2,1,2,0,1,0,0,0,0,0
432,1,lookahead-3-zeros-7,lookahead-3-zeros,52,432,1,120,64,0,16,2,2,8,64,4,8,16,1,2,1,2,2,0,1,0,0,0,0,0
448,1,lookahead-3-zeros-7,lookahead-3-zeros,53,448,1,122,64,2,0,2,2,16,64,4,16,16,1,3,1,0,3,0,1,0,0,0,0,0
484,2,lookahead-3-zeros-7,lookahead-3-zeros,54,484,2,124,64,4,32,2,4,0,64,0,2,16,2,2,2,0,1,1,1,0,0,0,0,0
492,2,lookahead-3-zeros-7,lookahead-3-zeros,55,492,2,126,64,8,32,2,0,2,64,0,2,16,2,3,0,1,1,1,1,0,0,0,0,0
496,2,lookahead-3-zeros-7,lookahead-3-zeros,56,496,2,128,64,0,2,2,0,32,64,8,4,16,2,2,1,1,1,1,1,0,0,0,0,0
500,2,lookahead-3-zeros-7,lookahead-3-zeros,57,500,2,132,64,0,4,4,0,32,64,8,4,16,2,0,3,1,1,1,1,0,0,0,0,0
500,1,lookahead-3-zeros-7,lookahead-3-zeros,58,500,1,134,64,8,4,4,0,32,64,2,4,16,1,1,3,1,1,1,1,0,0,0,0,0
508,1,lookahead-3-zeros-7,lookahead-3-zeros,59,508,1,136,64,0,8,8,2,32,64,2,4,16,1,2,1,2,1,1,1,0,0,0,0,0
512,1,lookahead-3-zeros-7,lookahead-3-zeros,60,512,1,138,64,2,8,8,0,32,64,4,4,16,1,1,2,2,1,1,1,0,0,0,0,0
536,2,lookahead-3-zeros-7,lookahead-3-zeros,61,536,2,140,64,2,2,16,0,32,64,0,8,16,2,2,0,1,2,1,1,0,0,0,0,0
540,2,lookahead-3-zeros-7,lookahead-3-zeros,62,540,2,142,64,2,4,16,0,32,64,0,8,16,2,1,1,1,2,1,1,0,0,0,0,0
540,1,lookahead-3-zeros-7,lookahead-3-zeros,63,540,1,144,64,0,4,16,2,32,64,2,8,16,1,2,1,1,2,1,1,0,0,0,0,0
544,1,lookahead-3-zeros-7,lookahead-3-zeros,64,544,1,146,64,4,4,16,2,32,64,0,8,16,1,1,2,1,2,1,1,0,0,0,0,0
552,1,lookahead-3-zeros-7,lookahead-3-zeros,65,552,1,148,64,0,8,16,2,32,64,2,8,16,1,2,0,2,2,1,1,0,0,0,0,0
556,1,lookahead-3-zeros-7,lookahead-3-zeros,66,556,1,150,64,0,8,16,2,32,64,4,8,16,1,1,1,2,2,1,1,0,0,0,0,0
556,0,lookahead-3-zeros-7,lookahead-3-zeros,67,556,0,154,64,4,8,16,2,32,64,4,8,16,0,1,2,2,2,1,1,0,0,0,0,0
0,6,lookahead-3-zeros-8,lookahead-3-zeros,0,0,6,6,2,0,0,0,0,2,0,2,2,0,6,3,0,0,0,0,0,0,0,0,0,0
4,6,lookahead-3-zeros-8,lookahead-3-zeros,1,4,6,8,4,0,0,0,2,0,0,4,0,2,6,2,1,0,0,0,0,0,0,0,0,0
4,5,lookahead-3-zeros-8,lookahead-3-zeros,2,4,5,12,4,0,4,0,0,0,2,0,4,2,5,2,2,0,0,0,0,0,0,0,0,0
16,6,lookahead-3-zeros-8,lookahead-3-zeros,3,16,6,14,8,0,0,2,0,0,0,0,8,4,6,1,1,1,0,0,0,0,0,0,0,0
16,5,lookahead-3-zeros-8,lookahead-3-zeros,4,16,5,16,8,2,0,0,0,0,0,8,4,2,5,2,1,1,0,0,0,0,0,0,0,0
16,4,lookahead-3-zeros-8,lookahead-3-zeros,5,16,4,18,8,0,0,0,2,2,0,8,4,2,4,3,1,1,0,0,0,0,0,0,0,0
16,3,lookahead-3-zeros-8,lookahead-3-zeros,6,16,3,20,8,0,0,2,2,2,0,8,4,2,3,4,1,1,0,0,0,0,0,0,0,0
20,3,lookahead-3-zeros-8,lookahead-3-zeros,7,20,3,22,8,0,2,0,2,2,0,8,4,4,3,3,2,1,0,0,0,0,0,0,0,0
32,4,lookahead-3-zeros-8,lookahead-3-zeros,8,32,4,24,8,2,0,0,4,0,0,8,8,2,4,2,1,2,0,0,0,0,0,0,0,0
48,4,lookahead-3-zeros-8,lookahead-3-zeros,9,48,4,26,16,2,0,2,4,0,0,16,2,0,4,3,1,0,1,0,0,0,0,0,0,0
52,4,lookahead-3-zeros-8,lookahead-3-zeros,10,52,4,28,16,4,0,0,4,0,2,16,2,0,4,2,2,0,1,0,0,0,0,0,0,0
60,4,lookahead-3-zeros-8,lookahead-3-zeros,11,60,4,30,16,0,0,2,8,0,0,16,2,2,4,3,0,1,1,0,0,0,0,0,0,0
64,4,lookahead-3-zeros-8,lookahead-3-zeros,12,64,4,32,16,8,2,4,16,0,0,0,0,2,4,2,1,1,1,0,0,0,0,0,0,0
64,3,lookahead-3-zeros-8,lookahead-3-zeros,13,64,3,34,16,2,0,0,8,0,4,16,2,2,3,3,1,1,1,0,0,0,0,0,0,0
68,3,lookahead-3-zeros-8,lookahead-3-zeros,14,68,3,36,16,2,0,0,8,4,0,16,4,2,3,2,2,1,1,0,0,0,0,0,0,0
76,3,lookahead-3-zeros-8,lookahead-3-zeros,15,76,3,38,16,2,0,2,8,0,0,16,8,2,3,3,0,2,1,0,0,0,0,0,0,0
80,3,lookahead-3-zeros-8,lookahead-3-zeros,16,80,3,40,16,2,0,2,8,0,0,16,8,4,3,2,1,2,1,0,0,0,0,0,0,0
84,3,lookahead-3-zeros-8,lookahead-3-zeros,17,84,3,42,16,4,0,2,8,0,0,16,8,4,3,1,2,2,1,0,0,0,0,0,0,0
84,2,lookahead-3-zeros-8,lookahead-3-zeros,18,84,2,44,16,4,0,0,8,2,2,16,8,4,2,2,2,2,1,0,0,0,0,0,0,0
88,2,lookahead-3-zeros-8,lookahead-3-zeros,19,88,2,46,16,0,0,4,2,8,4,16,8,4,2,1,3,2,1,0,0,0,0,0,0,0
112,3,lookahead-3-zeros-8,lookahead-3-zeros,20,112,3,48,16,2,0,0,2,0,4,16,16,8,3,2,1,1,2,0,0,0,0,0,0,0
116,3,lookahead-3-zeros-8,lookahead-3-zeros,21,116,3,50,16,0,0,0,4,2,4,16,16,8,3,1,2,1,2,0,0,0,0,0,0,0
148,3,lookahead-3-zeros-8,lookahead-3-zeros,22,148,3,52,32,0,2,0,4,2,4,32,8,0,3,2,2,1,0,1,0,0,0,0,0,0
152,3,lookahead-3-zeros-8,lookahead-3-zeros,23,152,3,54,32,4,4,4,32,8,0,0,0,2,3,1,3,1,0,1,0,0,0,0,0,0
160,3,lookahead-3-zeros-8,lookahead-3-zeros,24,160,3,56,32,0,4,8,2,32,8,0,0,2,3,2,1,2,0,1,0,0,0,0,0,0
176,3,lookahead-3-zeros-8,lookahead-3-zeros,25,176,3,58,32,0,0,2,0,4,16,2,32,2,3,3,1,0,1,1,0,0,0,0,0,0
176,2,lookahead-3-zeros-8,lookahead-3-zeros,26,176,2,60,32,0,0,2,2,4,16,2,32,2,2,4,1,0,1,1,0,0,0,0,0,0
180,2,lookahead-3-zeros-8,lookahead-3-zeros,27,180,2,62,32,4,4,2,0,32,16,2,0,2,2,3,2,0,1,1,0,0,0,0,0,0
192,3,lookahead-3-zeros-8,lookahead-3-zeros,28,192,3,64,32,8,2,0,32,16,0,4,0,2,3,2,1,1,1,1,0,0,0,0,0,0
192,2,lookahead-3-zeros-8,lookahead-3-zeros,29,192,2,66,32,8,2,0,32,16,2,4,2,0,2,3,1,1,1,1,0,0,0,0,0,0
192,1,lookahead-3-zeros-8,lookahead-3-zeros,30,192,1,70,32,8,2,4,32,16,0,4,2,2,1,3,2,1,1,1,0,0,0,0,0,0
192,0,lookahead-3-zeros-8,lookahead-3-zeros,31,192,0,72,32,8,2,2,32,16,4,4,2,2,0,4,2,1,1,1,0,0,0,0,0,0
200,1,lookahead-3-zeros-8,lookahead-3-zeros,32,200,1,74,32,2,8,4,32,16,4,0,4,4,1,1,4,1,1,1,0,0,0,0,0,0
208,1,lookahead-3-zeros-8,lookahead-3-zeros,33,208,1,76,32,2,8,4,32,16,4,2,0,8,1,2,2,2,1,1,0,0,0,0,0,0
216,1,lookahead-3-zeros-8,lookahead-3-zeros,34,216,1,78,32,2,0,2,32,8,8,2,16,8,1,3,0,3,1,1,0,0,0,0,0,0
236,2,lookahead-3-zeros-8,lookahead-3-zeros,35,236,2,82,32,4,4,0,32,16,0,2,16,8,2,1,2,1,2,1,0,0,0,0,0,0
268,2,lookahead-3-zeros-8,lookahead-3-zeros,36,268,2,84,32,4,4,8,32,32,0,2,0,2,2,2,2,1,0,2,0,0,0,0,0,0
344,4,lookahead-3-zeros-8,lookahead-3-zeros,37,344,4,86,64,0,8,8,2,0,64,0,0,4,4,1,1,2,0,0,1,0,0,0,0,0
360,4,lookahead-3-zeros-8,lookahead-3-zeros,38,360,4,88,64,0,0,16,0,2,64,0,2,4,4,2,1,0,1,0,1,0,0,0,0,0
364,4,lookahead-3-zeros-8,lookahead-3-zeros,39,364,4,90,64,2,0,16,0,0,64,0,4,4,4,1,2,0,1,0,1,0,0,0,0,0
372,4,lookahead-3-zeros-8,lookahead-3-zeros,40,372,4,94,64,0,2,16,0,4,64,0,0,8,4,1,1,1,1,0,1,0,0,0,0,0
372,3,lookahead-3-zeros-8,lookahead-3-zeros,41,372,3,96,64,0,2,16,2,4,64,0,0,8,3,2,1,1,1,0,1,0,0,0,0,0
372,2,lookahead-3-zeros-8,lookahead-3-zeros,42,372,2,98,64,2,2,16,0,4,64,0,2,8,2,3,1,1,1,0,1,0,0,0,0,0
376,2,lookahead-3-zeros-8,lookahead-3-zeros,43,376,2,100,64,2,4,16,0,4,64,0,2,8,2,2,2,1,1,0,1,0,0,0,0,0
384,2,lookahead-3-zeros-8,lookahead-3-zeros,44,384,2,102,64,0,0,16,2,8,64,2,2,8,2,3,0,2,1,0,1,0,0,0,0,0
388,2,lookahead-3-zeros-8,lookahead-3-zeros,45,388,2,104,64,16,0,0,2,8,64,4,8,2,2,2,1,2,1,0,1,0,0,0,0,0
404,2,lookahead-3-zeros-8,lookahead-3-zeros,46,404,2,108,64,16,16,64,2,4,2,4,0,0,2,2,2,0,2,0,1,0,0,0,0,0
436,2,lookahead-3-zeros-8,lookahead-3-zeros,47,436,2,110,64,32,64,0,2,4,2,4,0,2,2,3,2,0,0,1,1,0,0,0,0,0
436,1,lookahead-3-zeros-8,lookahead-3-zeros,48,436,1,112,64,2,32,64,2,4,2,0,4,2,1,4,2,0,0,1,1,0,0,0,0,0
452,3,lookahead-3-zeros-8,lookahead-3-zeros,49,452,3,114,64,4,32,64,2,8,4,0,0,0,3,1,2,1,0,1,1,0,0,0,0,0
452,2,lookahead-3-zeros-8,lookahead-3-zeros,50,452,2,116,64,4,32,64,2,8,4,0,2,0,2,2,2,1,0,1,1,0,0,0,0,0
452,1,lookahead-3-zeros-8,lookahead-3-zeros,51,452,1,118,64,4,32,64,2,8,4,2,2,0,1,3,2,1,0,1,1,0,0,0,0,0
456,1,lookahead-3-zeros-8,lookahead-3-zeros,52,456,1,120,64,4,32,64,4,8,4,2,2,0,1,2,3,1,0,1,1,0,0,0,0,0
464,1,lookahead-3-zeros-8,lookahead-3-zeros,53,464,1,122,64,0,32,2,8,8,64,2,2,4,1,3,1,2,0,1,1,0,0,0,0,0
484,2,lookahead-3-zeros-8,lookahead-3-zeros,54,484,2,124,64,32,2,2,16,64,0,4,4,0,2,2,2,0,1,1,1,0,0,0,0,0
496,3,lookahead-3-zeros-8,lookahead-3-zeros,55,496,3,128,64,0,32,4,0,16,64,0,4,8,3,0,2,1,1,1,1,0,0,0,0,0
496,2,lookahead-3-zeros-8,lookahead-3-zeros,56,496,2,130,64,0,32,4,0,16,64,2,4,8,2,1,2,1,1,1,1,0,0,0,0,0
496,1,lookahead-3-zeros-8,lookahead-3-zeros,57,496,1,132,64,2,32,4,0,16,64,2,4,8,1,2,2,1,1,1,1,0,0,0,0,0
500,1,lookahead-3-zeros-8,lookahead-3-zeros,58,500,1,134,64,0,32,4,2,16,64,4,4,8,1,1,3,1,1,1,1,0,0,0,0,0
508,1,lookahead-3-zeros-8,lookahead-3-zeros,59,508,1,136,64,2,32,4,2,16,64,0,8,8,1,2,1,2,1,1,1,0,0,0,0,0
524,1,lookahead-3-zeros-8,lookahead-3-zeros,60,524,1,138,64,2,32,4,2,16,64,2,0,16,1,3,1,0,2,1,1,0,0,0,0,0
524,0,lookahead-3-zeros-8,lookahead-3-zeros,61,524,0,140,64,2,32,4,2,16,64,2,16,2,0,4,1,0,2,1,1,0,0,0,0,0
560,1,lookahead-3-zeros-8,lookahead-3-zeros,62,560,1,142,64,2,0,4,2,32,64,4,32,2,1,3,2,0,0,2,1,0,0,0,0,0
628,2,lookahead-3-zeros-8,lookahead-3-zeros,63,628,2,144,64,4,64,4,4,2,64,0,0,2,2,2,3,0,0,0,2,0,0,0,0,0
636,2,lookahead-3-zeros-8,lookahead-3-zeros,64,636,2,146,64,2,0,4,0,64,64,8,2,2,2,3,1,1,0,0,2,0,0,0,0,0
768,3,lookahead-3-zeros-8,lookahead-3-zeros,65,768,3,148,128,2,4,0,128,0,2,8,4,0,3,2,2,1,0,0,0,1,0,0,0,0
776,3,lookahead-3-zeros-8,lookahead-3-zeros,66,776,3,150,128,2,0,2,128,0,0,8,8,2,3,3,0,2,0,0,0,1,0,0,0,0
796,4,lookahead-3-zeros-8,lookahead-3-zeros,67,796,4,152,128,4,2,0,128,0,0,16,2,0,4,2,1,0,1,0,0,1,0,0,0,0
800,4,lookahead-3-zeros-8,lookahead-3-zeros,68,800,4,154,128,4,4,0,128,0,2,16,0,0,4,1,2,0,1,0,0,1,0,0,0,0
808,4,lookahead-3-zeros-8,lookahead-3-zeros,69,808,4,156,128,8,0,2,128,2,0,16,0,0,4,2,0,1,1,0,0,1,0,0,0,0
808,3,lookahead-3-zeros-8,lookahead-3-zeros,70,808,3,158,128,8,2,2,128,0,2,16,0,0,3,3,0,1,1,0,0,1,0,0,0,0
